week,title,url,thunmbnail,author,summary,genre,age,company
화요일,지원이들,https://comic.naver.com/webtoon/list?titleId=775337&weekday=tue,https://shared-comic.pstatic.net/thumb/webtoon/775337/thumbnail/thumbnail_IMAG10_e8e5d678-27f0-438b-863d-0cd036ac3b39.jpg,구리,"평범한 고등학생 정지원은 자신과는 조금씩 다른 '지원이들'을 만난다.천사 같은 유지원과 웃긴 김지원, 완벽한 친구들을 사귀었다고 생각했는데...왜 자꾸 비교하게 되고 질투가 나는 걸까?그 시절 누구나 품었을 미운 마음을 담은 일상개그드라마!","스토리, 일상",전체연령가,네이버
화요일,고등매직,https://comic.naver.com/webtoon/list?titleId=773085&weekday=tue,https://shared-comic.pstatic.net/thumb/webtoon/773085/thumbnail/thumbnail_IMAG10_254861fa-aebc-4968-8f5a-dd0c0e6a8698.jpg,잭형,"평범한 고등학생인 '마삼룡'의 집에 갑자기 삼촌이 찾아온다.삼룡의 가족과 함께 지내게 된 삼촌은 어느날 엄청난 비밀을 폭로하게 되는데,그것은 바로 삼룡의 가족이 마법사 집안이었다는 것!마법과 함께 펼쳐지는 삼룡과 삼촌의 코믹 에피소드!?","에피소드, 개그",전체연령가,네이버
화요일,NG불가,https://comic.naver.com/webtoon/list?titleId=774022&weekday=tue,https://shared-comic.pstatic.net/thumb/webtoon/774022/thumbnail/thumbnail_IMAG10_5aa0b458-6ded-4af1-9038-d5fd091c56c8.jpg,고선영,"드라마 덕후 '류재린', 드라마 각본 속의 세상으로 들어오게 되다! 그것도 최애캐를 연기한 배우, '이안'과 함께.여기서 살아남으려면 여주 역할을 해내며 최애캐와 사랑을 연기해야만 한다는데..?!인기 배우와 찐팬 덕후의 생존 로맨스","스토리, 로맨스",12세 이용가,네이버
화요일,프린스 메이커,https://comic.naver.com/webtoon/list?titleId=771095&weekday=tue,https://shared-comic.pstatic.net/thumb/webtoon/771095/thumbnail/thumbnail_IMAG10_7ea09324-d1e4-4ffc-935d-c7d5922651fa.jpg,수오수,공주님을 구하러 온 왕자님이 마녀의 저주로 5살 아이가 돼버렸다! 예정 없던 공주님의 육아가 시작되는데......10년 동안 마녀의 탑에 갇혀 자신을 구해줄 왕자님만 기다리던 공주님에게 어느 날 진짜 왕자님이 찾아왔다!행복한 미래를 그리며 함께 성 밖을 나서는 순간 마녀의 저주로 왕자님은 5살 아이가 되어버리고...!왕자님을 최고의 남편감으로 키우기 위한 공주님의 왕자 육성 프로젝트가 시작된다!,"스토리, 드라마",전체연령가,네이버
화요일,삼국지톡,https://comic.naver.com/webtoon/list?titleId=711422&weekday=tue,https://shared-comic.pstatic.net/thumb/webtoon/711422/thumbnail/thumbnail_IMAG10_6f1010d9-b7ac-47f6-86f6-b341368d638a.jpg,무적핑크 / 이리,"""유비, 조조, 손권 등 영웅들이 활약하던 후한, 그 난세에 핸드폰이 있었다면?메신저로 소통하고, 개인 방송으로 군사를 모집한다! 이제껏 보지 못한 완전히 새로운 삼국지!""","에피소드, 시대극",12세 이용가,네이버
화요일,피로만땅,https://comic.naver.com/webtoon/list?titleId=758672&weekday=tue,https://shared-comic.pstatic.net/thumb/webtoon/758672/thumbnail/thumbnail_IMAG10_060c8fcd-be1e-46bf-807a-f393e6f1bef2.jpg,샤니,"<203호 저승사자> 샤니 작가 신작. 취준생 유림은 밤 9시에 면접을 보러오라는 연락을 받고 찾아갔다가 우여곡절 끝에 합격한다.그녀가 맡은 일은 보디가드. 하지만 그녀가 지켜야 하는 건 언제 자신을 흡혈할지 모르는 위험한 뱀파이어?!뱀파이어 헌터들에게서 뱀파이어를 보호하면서 벌어지는, 누가 누구를 지키는지 모를 아찔한 개그 웹툰.과연 유림은 뱀파이어를 지켜낼 수 있을까!","에피소드, 개그",전체연령가,네이버
화요일,인문학적 감수성,https://comic.naver.com/webtoon/list?titleId=759923&weekday=tue,https://shared-comic.pstatic.net/thumb/webtoon/759923/thumbnail/thumbnail_IMAG10_c7fec612-52af-425a-9ed6-c6d1c8fcb083.jpg,교날 / 번암,"타투이스트 감수성에게는 남들과 다른 비밀이 하나 있다.바로 살아움직이는 그림을 그린다는 것!이런 이상한 능력 덕분에 깡패처럼 보이는(?) 손님에게새겨주었던 용 문신이 탈주를 하게 되고, 극대노한 상태로 찾아온 그녀와 모종의 사건으로 엮이면서거절하지 못할 제안을 받는데...","스토리, 드라마",전체연령가,네이버
화요일,찐:종합게임동아리,https://comic.naver.com/webtoon/list?titleId=771018&weekday=tue,https://shared-comic.pstatic.net/thumb/webtoon/771018/thumbnail/thumbnail_IMAG10_42511c3a-e91b-4946-a345-b4eb716e1e62.jpg,소장,트라우마로 인해 일부러 게임을 피하며 살아온 '김 진'.진이는 신입생 환영회에서 만난 '정진아'의 제안으로 우연히 동아리에 들어가게 되는데...알고 보니 동아리의 정체는 전력을 다해 게임을 즐기는 종합게임동아리였다!게임에 항상 진심인 승부욕 강한 여섯 청춘들의 즐거운 동아리 활동!!,"스토리, 드라마",12세 이용가,네이버
화요일,하나in세인,https://comic.naver.com/webtoon/list?titleId=769987&weekday=tue,https://shared-comic.pstatic.net/thumb/webtoon/769987/thumbnail/thumbnail_IMAG10_434658ce-7ea8-496c-a421-4c02cdb37ab6.jpg,석한,"교내 소문난 또라이 '세인'에게 단 하나뿐인 절친 '하나'.세인은 둘의 관계가 영원하길 바랐지만, 왜 인지 하나는 점차 멀어져 간다.그 무렵 나타난 전학생 '진사배'.천재 아티스트인 사배는 전학 첫날부터 하나를 멋지게 그려내, 하나의 관심을 독차지한다.질투를 느낀 세인은 사배의 스케치북을 찢으려다 충격적인 그림을 발견하게 되는데..","스토리, 스릴러",15세 이용가,네이버
수요일,전지적 독자 시점,https://comic.naver.com/webtoon/list?titleId=747269&weekday=wed,https://shared-comic.pstatic.net/thumb/webtoon/747269/thumbnail/thumbnail_IMAG10_55801c29-223f-46a0-a446-2e55d3024e71.jpg,"싱숑,UMI / 슬리피-C","이건 내가 아는 그 전개다'한순간에 세계가 멸망하고, 새로운 세상이 펼쳐졌다.오직 나만이 완주했던 소설 세계에서 평범했던 독자의 새로운 삶이 시작된다.","스토리, 판타지",15세 이용가,네이버
수요일,헬퍼 2 : 킬베로스,https://comic.naver.com/webtoon/list?titleId=670143&weekday=wed,https://shared-comic.pstatic.net/thumb/webtoon/670143/thumbnail/thumbnail_IMAG10_d2f956f7-2541-4b97-b933-e4aaa2564d14.jpg,삭,역시는 역시 역시군.킬베로스 트라이브의 대장 장광남이 펼치는 스트릿 액션 만화.,"스토리, 액션",18세 이용가,네이버
수요일,조조코믹스,https://comic.naver.com/webtoon/list?titleId=774862&weekday=wed,https://shared-comic.pstatic.net/thumb/webtoon/774862/thumbnail/thumbnail_IMAG10_a192356d-8ef5-4e95-94eb-4f71b4ad09e9.jpg,이동건,"<유미의 세포들> 이동건 작가의 로맨스 시트콤 신작!오늘 할 일을 내일로 미루는 평범한 직장인 은조,그녀와는 다르게 외모와 매너 모든 것을 철저히 관리하는 직장동료 조완.케미 좋은 두 사람의 다양하고 유쾌한 단편들이 여러분들을 기다리고 있습니다.매주 수토! <조조코믹스>에서 단편만화 같은 일상을 즐겨보세요!","옴니버스, 로맨스",전체연령가,네이버
수요일,화산귀환,https://comic.naver.com/webtoon/list?titleId=769209&weekday=wed,https://shared-comic.pstatic.net/thumb/webtoon/769209/thumbnail/thumbnail_IMAG10_13ff2e28-686a-42de-890e-9289550978bc.jpg,비가 / LICO,대 화산파 13대 제자.천하삼대검수 매화검존 청명. 천하를 혼란에 빠뜨린 고금제일마 천마의 목을 치고 십만대산의 정상에서 영면.백 년의 시간을 뛰어넘어 아이의 몸으로 다시 살아나다.......뭐? 화산이 망해? 이게 뭔 개소리야!?,"스토리, 시대극",15세 이용가,네이버
수요일,캐슬,https://comic.naver.com/webtoon/list?titleId=736744&weekday=wed,https://shared-comic.pstatic.net/thumb/webtoon/736744/thumbnail/thumbnail_IMAG10_52c79b5c-7d5e-48ff-a377-ee247b3134bd.jpg,정연,"복수를 위해 칼을 갈아온 특급 킬러 '김신',뒷세계 '절대권력'과의 목숨 건 한판 승부!","스토리, 드라마",15세 이용가,네이버
수요일,튜토리얼 탑의 고인물,https://comic.naver.com/webtoon/list?titleId=738694&weekday=wed,https://shared-comic.pstatic.net/thumb/webtoon/738694/thumbnail/thumbnail_IMAG10_728d40b3-1224-4e00-b7a8-d16d9adbe137.jpg,방구석김씨 / 루비,저주로 인해 튜토리얼 탑에 갇힌 헌터. 레벨업을 하며 넘사벽 능력을 갖게 된 그가 12년 만에 탑 밖의 세상에 나간다!,"스토리, 액션",12세 이용가,네이버
수요일,급식아빠,https://comic.naver.com/webtoon/list?titleId=758662&weekday=wed,https://shared-comic.pstatic.net/thumb/webtoon/758662/thumbnail/thumbnail_IMAG10_576bcc2c-ea9e-4f37-8fe2-dc1faed26f10.jpg,김재한,<부활남> 김재한 작가의 신작! 딸바보 웹툰작가의 갑작스러운 죽음.학원액션 만화를 그리던 능력(?)을 살려 일진 서클 12간지로부터 딸 다연이를 지켜라!딸이 괴롭힘당하는 모습을 보게 된다면? ...이건 못 참지. 내 딸 건드는 새끼들 다 조져버림.,"스토리, 액션",15세 이용가,네이버
수요일,남주의 첫날밤을 가져버렸다,https://comic.naver.com/webtoon/list?titleId=749639&weekday=wed,https://shared-comic.pstatic.net/thumb/webtoon/749639/thumbnail/thumbnail_IMAG10_51043632-6c82-4e51-ab7a-5945724f0df8.jpg,"황도톨,티바 / MSG",소설 속 엑스트라인 백작 영애 리플리로 빙의 된 여주인공.이왕 이렇게 된 거 전생에 경험하지 못한 귀족의 화려하고 풍족한 삶을 만끽하기로 한다.파티장 구석에서 혼자 술을 즐긴 것까진 기억나는데… 다음날 깨어보니 남주의 침대에 누워있는 것 아닌가!,"스토리, 로맨스",15세 이용가,네이버
수요일,변방의 외노자,https://comic.naver.com/webtoon/list?titleId=780172&weekday=wed,https://shared-comic.pstatic.net/thumb/webtoon/780172/thumbnail/thumbnail_IMAG10_e8a6bd13-89aa-48ab-92e0-b0e5cff5486a.jpg,"후로스트, 턍 / 북국너구리","일하기가 싫다. 너무나도 싫다. 그러나 별 수는 없다.인간과 엘프, 오크와 트롤, 드래곤 등 외계인 이민자들이 한데 모여 살아가는 지구에는 날마다 사건이 끊이질 않는다.일 안 하면 죽는 남자의 위장취업 800년 차 고군분투기.","스토리, 판타지",15세 이용가,네이버
수요일,일렉시드,https://comic.naver.com/webtoon/list?titleId=717481&weekday=wed,https://shared-comic.pstatic.net/thumb/webtoon/717481/thumbnail/thumbnail_IMAG10_abd208ef-46dd-42ef-942e-df70b9e27386.jpg,손제호 / 제나,<노블레스> 손제호 작가와 <소녀더와일즈> 제나 작가가 만났다!고양이 몸에 깃든 각성자 카이든과 각성능력을 숨겨온 고등학생 지우 러블리 2인조의 액션 판타지,"스토리, 액션",12세 이용가,네이버
수요일,노곤하개,https://comic.naver.com/webtoon/list?titleId=702672&weekday=wed,https://shared-comic.pstatic.net/thumb/webtoon/702672/thumbnail/thumbnail_IMAG10_fc61362a-daff-4129-a2bf-d821fcff42bf.jpg,홍끼,귀여운 멍멍이들과 함께하는노곤하지 않은 일상 이야기,"에피소드, 일상",전체연령가,네이버
수요일,66666년 만에 환생한 흑마법사,https://comic.naver.com/webtoon/list?titleId=775141&weekday=wed,https://shared-comic.pstatic.net/thumb/webtoon/775141/thumbnail/thumbnail_IMAG10_c5ad3b9a-8ca8-41c1-8ce6-646c46d6fd17.jpg,"타루, 화봉 / 파사","강대했던 흑마법사 디아블로 볼피르.12신의 계략에 당해 억겁 속에 봉인되었지만,그로부터 66666년이 흘러 다시금 이 땅에 강림한다!""응애!""웰턴 백작의 갓 태어난 장남으로.딥다크 매직 판타지 시작!","스토리, 판타지",12세 이용가,네이버
수요일,여주실격!,https://comic.naver.com/webtoon/list?titleId=738143&weekday=wed,https://shared-comic.pstatic.net/thumb/webtoon/738143/thumbnail/thumbnail_IMAG10_16c4ab06-9875-4e0a-b7d9-94f1e3976b5e.jpg,기맹기,약'한 여배우 천리사더이상 배우같은건 하고 싶지 않다던그녀의 복귀 스토리!,"스토리, 드라마",15세 이용가,네이버
수요일,세상은 돈과 권력,https://comic.naver.com/webtoon/list?titleId=710747&weekday=wed,https://shared-comic.pstatic.net/thumb/webtoon/710747/thumbnail/thumbnail_IMAG10_62a436dc-7b3e-405a-b143-a7ecf2cd0485.jpg,한동우 / 이도희,"재벌 3세가 일반 고등학교에 들어오면서, 선생들과 학생들은 거대 자본에 굴복해 권력을 차지하기 위한 '두뇌싸움'이 난무하는 학교로 바뀐다. 이 학교의 법칙을 부수기 위해 천재 '단건우'가 전학온다.","에피소드, 드라마",15세 이용가,네이버
수요일,연놈,https://comic.naver.com/webtoon/list?titleId=667573&weekday=wed,https://shared-comic.pstatic.net/thumb/webtoon/667573/thumbnail/thumbnail_IMAG10_71dd6b56-3beb-4c03-82ce-d77cb470c46e.jpg,상하,"중2 여름, 가지 말라는 말도 좋아했다는 말도 하지 못한 채 보낸 그녀가 3년 만에 나타났다.지나버린 시간과 마주한 소년 그리고 소녀의 이야기","스토리, 드라마",12세 이용가,네이버
수요일,나쁜사람,https://comic.naver.com/webtoon/list?titleId=750184&weekday=wed,https://shared-comic.pstatic.net/thumb/webtoon/750184/thumbnail/thumbnail_IMAG10_113cf716-dc7d-4f97-b6a9-a904b55c0ff4.jpg,둠스,착한 남자가 좋다는 그녀의 이상형이 되기 위해 10년 동안 노력했다. 그런데! 갑자기 나쁜 남자가 좋다는 그녀...오늘부터 난... 나쁜 남자로 다시 태어난다.,"에피소드, 개그",12세 이용가,네이버
수요일,비인간,https://comic.naver.com/webtoon/list?titleId=783022&weekday=wed,https://shared-comic.pstatic.net/thumb/webtoon/783022/thumbnail/thumbnail_IMAG10_bb7e0fa9-b8cb-483c-892c-63c2ea007cac.jpg,김케이,"대규모 집회가 열린 광장에서 정체불명의 바이러스를 유포하던 '인광'은 뉴스팀 '혜나'와 '원식', 보안요원 '형주'에게 꼬리를 밟혀 잡히게 된다.이미 바이러스가 속수무책으로 퍼진 상황. 인광은 이 재난을 멈출 수 있는 유일한 희망이지만 일행은 인광을 혐오하고, 인광은 인간을 혐오한다.","스토리, 드라마",15세 이용가,네이버
수요일,닥터앤닥터 육아일기,https://comic.naver.com/webtoon/list?titleId=732955&weekday=wed,https://shared-comic.pstatic.net/thumb/webtoon/732955/thumbnail/thumbnail_IMAG10_404a37ed-7552-41bb-8138-3ea97cc7bb03.jpg,닥터베르,"산부인과 의사 엄마의 임신과 출산, 공학박사 아빠의 논문 기반 육아.완벽할 것만 같은 이들의 앞길은 과연 순탄할까?탄탄대로를 달리던 두 사람의 좌충우돌, 우여곡절 중구난방 육아 이야기!웃다 울고, 울다가 웃게 되는 최고의 항문용 발모제툰!","에피소드, 일상",전체연령가,네이버
수요일,탈영일지,https://comic.naver.com/webtoon/list?titleId=773523&weekday=wed,https://shared-comic.pstatic.net/thumb/webtoon/773523/thumbnail/thumbnail_IMAG10_0ace2972-ff78-441e-822f-adcb6c62b0ab.jpg,아포리아,1984년 군생활을 이어가던 ‘최금혁’은 선임들의 모진 갈굼과믿었던 여자친구의 배신으로 매일 지옥 같은 하루를 보낸다.괴로운 생활에 지친 금혁이는 근무 중 선임의 조롱을 견디지 못하고 결국 선임을 쏘고 달아나게 되는데...은신과 도주가 반복되는 생활 속에서 금혁이는 무사히 추격자들을 따돌릴 수 있을까??괴로운 군생활에서 도망쳐 나온 탈영병 최금혁과 그를 쫓는 조충호 대위의 추격 스릴러!,"스토리, 드라마",15세 이용가,네이버
수요일,엔딩 후 서브남을 주웠다,https://comic.naver.com/webtoon/list?titleId=761498&weekday=wed,https://shared-comic.pstatic.net/thumb/webtoon/761498/thumbnail/thumbnail_IMAG10_4d93ca19-d111-4c72-be78-4a1048c59185.jpg,"황도톨,정서 / 정서","빙의한 소설 속 나의 최애캐는 서브남이었다.여주에게 버림받아 흑화한 츤데레는 어마무시한 까칠남이 되어 있었다는 것! 나, 무사히 서브남을 주울 수 있을까?","스토리, 로맨스",전체연령가,네이버
수요일,마른 가지에 바람처럼,https://comic.naver.com/webtoon/list?titleId=748535&weekday=wed,https://shared-comic.pstatic.net/thumb/webtoon/748535/thumbnail/thumbnail_IMAG10_8c455d23-9049-476c-957c-8b3609d20441.jpg,달새울 / 화음,"남편을 잃고, 아이를 빼앗기고, 이제 생매장을 눈 앞에 둔 과부 리에타. 그 곳에 ‘미친 폐황자’로 불리는 저주받은 땅, 악시아스 성의 대공. 킬리언이 나타났다.그녀를 데려가겠다고 말하는 킬리언이 인사를 건넨다. “안녕, 요부”","스토리, 로맨스",12세 이용가,네이버
수요일,빌드업,https://comic.naver.com/webtoon/list?titleId=750826&weekday=wed,https://shared-comic.pstatic.net/thumb/webtoon/750826/thumbnail/thumbnail_IMAG10_ffc8691b-a61c-42e5-9bce-51aac85e447c.jpg,911,축구덕후지만 볼보이만 5년째?! 빵셔틀 강마루의 열혈청춘 축구드라마,"스토리, 스포츠",12세 이용가,네이버
수요일,미래의 골동품 가게,https://comic.naver.com/webtoon/list?titleId=742105&weekday=wed,https://shared-comic.pstatic.net/thumb/webtoon/742105/thumbnail/thumbnail_IMAG10_82cbc063-7e95-426f-a6f1-138ab7b6c74d.jpg,구아진,저주를 풀기 위한 단 한 가지의 방법. 소중한 것들을 지키기 위한 기묘한 소녀의 퇴마가 시작된다.,"스토리, 스릴러",15세 이용가,네이버
수요일,판타지 여동생!,https://comic.naver.com/webtoon/list?titleId=730425&weekday=wed,https://shared-comic.pstatic.net/thumb/webtoon/730425/thumbnail/thumbnail_IMAG10_1021f165-b14c-480b-bf82-3e9d622472ea.jpg,유누,게임 초보 여동생의 RPG 도전기.트롤 취급은 노노! 제가 사실 엄청난 히든 직업을 갖고 있거든요?,"스토리, 판타지",전체연령가,네이버
수요일,밤낚시,https://comic.naver.com/webtoon/list?titleId=778747&weekday=wed,https://shared-comic.pstatic.net/thumb/webtoon/778747/thumbnail/thumbnail_IMAG10_e60b1a31-a916-4069-88ae-cc106178a4c7.jpg,LICO / 디귿,"한강, 형이 사라졌다.몰락한 다이빙 선수, 무직은 ?형의 실종을 파헤치다 밤낚시꾼들을 마주하게 되는데…?물고기가 아닌 사람을 낚는 밤낚시꾼들을 목격한 무직.과연 무직은 살아남을 수 있을까?밤에 낚는 시체, 밤낚시.","스토리, 스릴러",15세 이용가,네이버
수요일,사상최강,https://comic.naver.com/webtoon/list?titleId=748536&weekday=wed,https://shared-comic.pstatic.net/thumb/webtoon/748536/thumbnail/thumbnail_IMAG10_c24eae99-c803-499b-9360-a7fccd63a3c4.jpg,황규영 / 이단아,‘천하 십대 고수’라고 불리는 자들. 인간의 한계를 뛰어넘은 그들은 서로를 견제하며 힘의 균형과 세상의 질서를 유지해왔다.바로 ‘백도현’ 그가 나타나기 전까지는! 내공만으로 사상최강의 힘을 가진 남자 백도현의 시원한 한 방!,"스토리, 판타지",전체연령가,네이버
수요일,하렘의 남자들,https://comic.naver.com/webtoon/list?titleId=760001&weekday=wed,https://shared-comic.pstatic.net/thumb/webtoon/760001/thumbnail/thumbnail_IMAG10_3656c7b1-966c-4492-9957-a6278aa80294.jpg,"알파타르트,히어리 / 영빈","""내 후궁들부터 들이기로 하였다. 한 다섯 정도.""타리움 제국의 황녀, 라틸. 그녀의 첫사랑 하이신스는 황제가 되기 위해 본국 권력자의 딸과 결혼한다.충격 받는 라틸. 하지만 그 충격이 가시기도 전에 황태녀가 되고,이복남매의 반란 세력에 맞서 황위를 지켜낸다.그렇게 여황제가 된 라틸에게 대신들은 국서를 맞을 것을 제안하는데, 뭔가, 심기에 거슬린다.'왜 여황제는 후궁을 못 들인다는 거지?'""저도 최소 다섯 명은 후궁으로 두어야겠습니다. 제가 좋다면 하렘으로 들여보내세요,보고 마음에 드는 사람을 국서로 삼을 것입니다."" 전무후무한 여황제의 하렘으로, 치명적인 매력의 남자들이 모여든다!","스토리, 로맨스",12세 이용가,네이버
수요일,귀곡의 문,https://comic.naver.com/webtoon/list?titleId=718020&weekday=wed,https://shared-comic.pstatic.net/thumb/webtoon/718020/thumbnail/thumbnail_IMAG10_7c551d69-62f1-4869-b365-88f38a70553f.jpg,삼촌,"귀신소굴로 유명한 삼도천동의 흉가,평범한(?) 세입자들의 일상 개그","스토리, 드라마",12세 이용가,네이버
수요일,언덕 위의 제임스,https://comic.naver.com/webtoon/list?titleId=671421&weekday=wed,https://shared-comic.pstatic.net/thumb/webtoon/671421/thumbnail/thumbnail_IMAG10_a98afd2e-d632-49f3-bdda-42827fff493f.jpg,쿠당탕,제임스들이 펼치는 코믹 막장 에피소드!지금 전세계의 제임스들이 몰려온다,"에피소드, 개그",전체연령가,네이버
수요일,고삼무쌍,https://comic.naver.com/webtoon/list?titleId=728126&weekday=wed,https://shared-comic.pstatic.net/thumb/webtoon/728126/thumbnail/thumbnail_IMAG10_49208c45-8d35-4e1e-b7eb-efca7ff405b9.jpg,B급달궁 / 하마,천년간 사라진 무림이 현대 고등학교를 배경으로  되살아난다!무림인들의 고교습격! 장르파괴 무협학원액션,"스토리, 액션",15세 이용가,네이버
수요일,관종교장,https://comic.naver.com/webtoon/list?titleId=774088&weekday=wed,https://shared-comic.pstatic.net/thumb/webtoon/774088/thumbnail/thumbnail_IMAG10_c058d5ab-0795-4ab7-bda5-9e00df0e4793.jpg,좌승훈,전 재산을 가족 몰래 주식으로 날린 교장 정도만. 이제 은퇴까지 1년 밖에 남지 않았다. 가족에게 들키기 전에 잃은 돈을 메꾸려는 도만은 제자 홍삼과 함께 인터넷 방송을 시작하지만 예상과 달리 여러 사건에 휘말리게 되는데... 과연 노잼선생은 인기 BJ가 되어 빚을 청산할 수 있을까?!,"스토리, 개그",12세 이용가,네이버
수요일,방탈출,https://comic.naver.com/webtoon/list?titleId=733034&weekday=wed,https://shared-comic.pstatic.net/thumb/webtoon/733034/thumbnail/thumbnail_IMAG10_d1e2247e-2611-43cd-a18f-ad2f8d5127bc.jpg,십박,갑자기 떨어진 이곳에서 목숨을 건 방탈출이 시작된다.모든 상황을 의심해라! 아니면 죽음뿐이다...,"스토리, 스릴러",15세 이용가,네이버
수요일,블랙홀과 3만원,https://comic.naver.com/webtoon/list?titleId=775690&weekday=wed,https://shared-comic.pstatic.net/thumb/webtoon/775690/thumbnail/thumbnail_IMAG10_7160a8cc-675a-4177-8286-aa2e2e3405c2.jpg,김규삼 / 혜원,"지구멸망 한달 전, 블랙홀에 빨려들어가 얄짤없이 망하게 생긴 인류. 노스트라 생명에서 인류를 구원할 보험을 출시했다!블랙홀로 인한 모든 피해를 단돈 3만원에 ㅇㅋ?!노스트라의 마지막 히트상품과 함께 나타난 이놈들, 과연 구세주인가 바보들인가.","스토리, 개그",전체연령가,네이버
수요일,괴물공작의 딸,https://comic.naver.com/webtoon/list?titleId=765158&weekday=wed,https://shared-comic.pstatic.net/thumb/webtoon/765158/thumbnail/thumbnail_IMAG10_3376b6f5-3525-4bb0-ac80-8a3bf93c1b58.jpg,한바다 / 찬란,"세상과 단절되어 살아가던 나는 '괴물공작' 이라 불리는 아빠에게 거둬졌다.어느 날, 아빠의 서재에서 이상한 책을 발견하는데…이거 내용이 왜 이래? 내가 병 때문에 죽는다고? 그러면서 양녀를 들이고 잘해줘?어차피 죽을 거라면 그전에는 뭘 해도 안 죽는다는 거잖아! 그렇다면, 정말 로티 맘대로 해버릴 거야!","스토리, 판타지",전체연령가,네이버
수요일,아도나이,https://comic.naver.com/webtoon/list?titleId=725829&weekday=wed,https://shared-comic.pstatic.net/thumb/webtoon/725829/thumbnail/thumbnail_IMAG10_b7460a77-7be4-46c4-b3da-36655b868736.jpg,주동근,"외계인을 믿는 사이비종교 심층 취재기이 종교, 알면 알수록 위험하다","스토리, 스릴러",15세 이용가,네이버
수요일,새벽 두 시의 신데렐라,https://comic.naver.com/webtoon/list?titleId=752533&weekday=wed,https://shared-comic.pstatic.net/thumb/webtoon/752533/thumbnail/thumbnail_IMAG10_9fd5790c-8a67-44d5-8f50-8e8eac2b8fbd.jpg,산차,"3년이나 사귄 연인인 서주원이 재벌가의 막내아들이란 것을 알게 된 지 두 달. 하윤서는 주원과 헤어지는 대가로 돈을 받는다. 그리고 실제로 헤어지기 위해 정 떨어지는 행동들을 하지만, 주원은 아랑곳하지 않고 윤서의 마음을 돌리려 노력하는데….","스토리, 로맨스",12세 이용가,네이버
수요일,로어 올림푸스,https://comic.naver.com/webtoon/list?titleId=750558&weekday=wed,https://shared-comic.pstatic.net/thumb/webtoon/750558/thumbnail/thumbnail_IMAG10_b958aaec-eff0-4cd7-b11b-3ad6237408e7.jpg,레이첼 스마이스,"어디서도 본 적 없는 신화 이야기, 풋내기 여신 페르세포네와 지하세계의 왕 하데스의 현대판 로맨스 판타지!글로벌 No.1 인기작 'Lore Olympus'를 한국어 버전으로 감상하세요.","스토리, 로맨스",15세 이용가,네이버
수요일,오징어도 사랑이 되나요?,https://comic.naver.com/webtoon/list?titleId=770524&weekday=wed,https://shared-comic.pstatic.net/thumb/webtoon/770524/thumbnail/thumbnail_IMAG10_54264f50-b2b4-4550-ad20-46dabe46af22.jpg,젤리피쉬 / 문댄스,"오징어와의 정략 결혼은 싫어! 인간 왕자님을 만날거야!귀엽고 사랑스러운 울릉도의 오징어 공주는 이웃 나라 징징왕자와의 정략 결혼식을 거부하고 진정한 사랑을 찾아  스스로 미끼를 물어 오징어잡이 배를 탄다. 인간 왕자와의 로맨스를 꿈꾸는 오징어 공주의 앞날은 과연...?""오징어도 사랑이 되나요?""","스토리, 로맨스",전체연령가,네이버
수요일,칼부림,https://comic.naver.com/webtoon/list?titleId=602916&weekday=wed,https://shared-comic.pstatic.net/thumb/webtoon/602916/thumbnail/thumbnail_IMAG10_4eff217c-c0f3-4272-aeef-aa6783a0cb3a.jpg,고일권,뜻을 품고 한을 품은 팔도의 자제들아 서슬퍼런 칼날 내보이라!이괄의 난을 배경으로 펼쳐지는 함이의 복수와 성장,"스토리, 시대극",12세 이용가,네이버
수요일,두 번 사는 프로듀서,https://comic.naver.com/webtoon/list?titleId=780253&weekday=wed,https://shared-comic.pstatic.net/thumb/webtoon/780253/thumbnail/thumbnail_IMAG10_632dcdf8-8bbf-4b28-a558-5b41cd2981be.jpg,왕십리글쟁이 / 여로운,"“어, 미안. 근데 먼저 한 사람이 임자 아니야?방송계가 원래 그런 거잖아.”꿈을 가지고 패기 있게 방송국에 입사했지만,쓰레기 같은 선배를 만나 10년 동안 모든 걸 빼앗기기만 한 준수.뼈저리게 후회하고 이를 갈았지만, 바로잡을 수가 없었다.절망에 잠겨 모든 걸 포기하려던 그때,내 인생에 두 번째 기회가 찾아왔다.기억도, 그간의 노하우도 모두 그대로인 채로 입사날로 회귀한 준수.두 번째 삶에서는 과거의 절망을 반복하지 않고, 꿈을 이룰 수 있을까?","스토리, 판타지",12세 이용가,네이버
수요일,얼굴천재,https://comic.naver.com/webtoon/list?titleId=735979&weekday=wed,https://shared-comic.pstatic.net/thumb/webtoon/735979/thumbnail/thumbnail_IMAG10_e102a4c4-00ab-4d86-bbc2-089a1fc349cd.jpg,지에이,"어느 날 갑자기 게임 캐릭터로 변신하는 능력이 생겼다! 그 스킬과, 그 모습이 모두 내 것이다.나는 이제 언제든 ""얼굴천재""가 된다!","스토리, 드라마",12세 이용가,네이버
