id,제목,URL,Thumbnail,작가,스토리,장르,연령대
734348,수능일기,https://comic.naver.com/webtoon/list?titleId=734348,https://shared-comic.pstatic.net/thumb/webtoon/734348/thumbnail/thumbnail_IMAG10_df9c9a5a-6d46-4a06-acfd-e6c322396cbc.jpg,자까,대학에 가면 모든게 행복할 줄 알았던...그 때의 처절했던 기억 속으로...,"에피소드, 개그",전체연령가
712901,위장불륜 (僞裝不倫),https://comic.naver.com/webtoon/list?titleId=712901,https://shared-comic.pstatic.net/thumb/webtoon/712901/thumbnail/thumbnail_IMAG10_7a0e2734-13a7-452f-8e2b-e90d192cf845.jpg,히가시무라 아키코,내가 왜 그랬을까?반지에서 시작된 엇갈린 첫 단추<해파리공주> 히가시무라 아키코 작가의 첫 웹툰!,"스토리, 로맨스",12세 이용가
729259,숨:킬더바디,https://comic.naver.com/webtoon/list?titleId=729259,https://shared-comic.pstatic.net/thumb/webtoon/729259/thumbnail/thumbnail_IMAG10_0fcf658d-8e95-4113-89d9-42e9abe552f7.jpg,이재헌 / 김태순,삶과 죽음의 기준은 무엇인가!신감각 SF 하드코어 액션,"스토리, 액션",15세 이용가
728061,돼지만화,https://comic.naver.com/webtoon/list?titleId=728061,https://shared-comic.pstatic.net/thumb/webtoon/728061/thumbnail/thumbnail_IMAG10_38bbc33b-c312-493d-85ed-b587c6dd255f.jpg,돼지작가,주의 : 돼지들만 보시오! 맛있는 걸 좋아하는 동네 돼지들의 일상!,"에피소드, 일상",12세 이용가
721559,푸들과 Dog거중,https://comic.naver.com/webtoon/list?titleId=721559,https://shared-comic.pstatic.net/thumb/webtoon/721559/thumbnail/thumbnail_IMAG10_82439b6a-170a-4b02-a9a5-06793062cd51.jpg,최삡뺩,독거 아니고 Dog거 중입니다.푸들과의 이상한 일상!,"에피소드, 개그",전체연령가
718707,한남동 케이하우스,https://comic.naver.com/webtoon/list?titleId=718707,https://shared-comic.pstatic.net/thumb/webtoon/718707/thumbnail/thumbnail_IMAG10_0075c83f-7307-4310-91c9-5964784208a0.jpg,박태준,"<외모지상주의> 박태준 작가 신작!말할 수 없는 이 집 남자들의 비밀, 미친 꽃미남들의 후방주의 동거생활","스토리, 로맨스",12세 이용가
732056,썸머 브리즈,https://comic.naver.com/webtoon/list?titleId=732056,https://shared-comic.pstatic.net/thumb/webtoon/732056/thumbnail/thumbnail_IMAG10_5b169cb4-4f35-4820-aa6f-c1704ee98a4e.jpg,한경찰,낯선 곳에서 낯설지 않은 눈빛의 남자애를 만났다.여름 바람이 지나가고 나면 우리는..한경찰 작가의 여름 특선 신작!,"스토리, 로맨스",전체연령가
675554,가우스전자 시즌3~4,https://comic.naver.com/webtoon/list?titleId=675554,https://shared-comic.pstatic.net/thumb/webtoon/675554/thumbnail/thumbnail_IMAG10_66613407-1041-4f4f-ad8a-1983361f932e.jpg,곽백수,다국적 문어발 기업 가우스전자에서 벌어지는웃픈 현실 직장인 이야기,"에피소드, 개그",전체연령가
718022,신시의 손님,https://comic.naver.com/webtoon/list?titleId=718022,https://shared-comic.pstatic.net/thumb/webtoon/718022/thumbnail/thumbnail_IMAG10_da49d7d5-54c0-4915-97f1-8a7c1217f0ad.jpg,이뫄,"과거를 들고 찾아온 수상한 손님,그런데.. 저랑 아는 사이라고요?","스토리, 판타지",전체연령가
703628,성공한 덕후,https://comic.naver.com/webtoon/list?titleId=703628,https://shared-comic.pstatic.net/thumb/webtoon/703628/thumbnail/thumbnail_IMAG10_eed4a3ca-783c-4bac-baaf-08ac5c3fab74.jpg,옛사람,나는 그냥 오빠를 한번이라도 실제로 보고 싶었을 뿐인데!! 어느날 아침 성덕이 된 이야기,"에피소드, 드라마",전체연령가
703633,"안녕, 대학생",https://comic.naver.com/webtoon/list?titleId=703633,https://shared-comic.pstatic.net/thumb/webtoon/703633/thumbnail/thumbnail_IMAG10_bb71f1fd-2777-4406-b107-505257fec051.jpg,다니,"서른 살, 다시 대학생이 되었습니다.2017 <청춘로맨스 대전> 우수상 수상작","스토리, 로맨스",전체연령가
733488,메이크 업 드림 - Make Up Dream,https://comic.naver.com/webtoon/list?titleId=733488,https://shared-comic.pstatic.net/thumb/webtoon/733488/thumbnail/thumbnail_IMAG10_e2302035-719f-44be-ba28-f83b829b0d2a.jpg,김계란 X 네이버웹툰,내 안의 또 다른 내가 궁금하세요? 지금 드립니다. 메이크 업 Dream!네이버웹툰과 김계란 작가의특집 5부작 에피소드별 실전 메이크업 가이드를 만나보세요.,"에피소드, 드라마",전체연령가
725217,27-10,https://comic.naver.com/webtoon/list?titleId=725217,https://shared-comic.pstatic.net/thumb/webtoon/725217/thumbnail/thumbnail_IMAG10_d134879b-3c89-4b7f-b247-1d1507c79271.jpg,AJS,"시작하기까지 아주 오랜 시간이 걸려서,어쩌면 영원히 못할 것만 같던 이야기.그녀가 지나온 시간의 기록","에피소드, 드라마",12세 이용가
710748,호러와 로맨스,https://comic.naver.com/webtoon/list?titleId=710748,https://shared-comic.pstatic.net/thumb/webtoon/710748/thumbnail/thumbnail_IMAG10_669c1d34-7e18-4e90-ba56-0acdac0931b9.jpg,루시드,사랑을 알고 싶은 호러 작가와 공포물은 질색인 인기 로맨스 작가의 오싹달콤한 로맨스 제작기,"스토리, 로맨스",전체연령가
699659,좋아하는 부분,https://comic.naver.com/webtoon/list?titleId=699659,https://shared-comic.pstatic.net/thumb/webtoon/699659/thumbnail/thumbnail_IMAG10_e12f7293-375d-4612-87e7-1b1db2dc9fb0.jpg,타리,극한의 남자취향을 가진 여인 소우주의 고군분투 로맨스,"스토리, 로맨스",12세 이용가
733413,천리마 네버다이,https://comic.naver.com/webtoon/list?titleId=733413,https://shared-comic.pstatic.net/thumb/webtoon/733413/thumbnail/thumbnail_IMAG10_0e6f93e8-d543-4446-96fd-1336c0dd0367.jpg,김규삼,<쌉니다 천리마마트> 드라마화 기념 특별외전반가운 천리마 마트 멤버들의 새로운 이야기!,"옴니버스, 개그",전체연령가
703307,신암행어사,https://comic.naver.com/webtoon/list?titleId=703307,https://shared-comic.pstatic.net/thumb/webtoon/703307/thumbnail/thumbnail_IMAG10_0c6ab332-3b2b-4d18-bc97-b512c038087a.jpg,윤인완 / 양경일,지금부터 일어나는 일은 모두 우연이다!웹툰으로 돌아온 윤인완/양경일 작가 명작 <신암행어사> REBOOT!,"스토리, 판타지",15세 이용가
703854,식스틴,https://comic.naver.com/webtoon/list?titleId=703854,https://shared-comic.pstatic.net/thumb/webtoon/703854/thumbnail/thumbnail_IMAG10_8a8a49a6-d16f-4cd5-8386-15cf735f15a1.jpg,김인태,"29살 싱글맘 직장인 서인주, 어느 날 나타난 수상한 동창으로 그녀의 일상이 흔들린다.","스토리, 드라마",12세 이용가
729049,2019 귀신사용설명서 - 괴담의 재구성,https://comic.naver.com/webtoon/list?titleId=729049,https://shared-comic.pstatic.net/thumb/webtoon/729049/thumbnail/thumbnail_IMAG10_166d297a-8172-41ed-b3c3-c9c30a3e668e.jpg,웹툰작가,2019 여름특집 공포 단편선 - 괴담의 재구성※주의※ 절대 이 작품을 혼자 읽지 마시오,"스토리, 스릴러",15세 이용가
722591,여기가 씨름부입니까?,https://comic.naver.com/webtoon/list?titleId=722591,https://shared-comic.pstatic.net/thumb/webtoon/722591/thumbnail/thumbnail_IMAG10_66e60bee-95ab-45ba-8156-49853de51e17.jpg,MU / 만화인간,시름은 씨름으로 잊자!샅바마왕이 귀환했다!,"스토리, 개그",12세 이용가
732403,타인지옥 - 연쇄살묘사건,https://comic.naver.com/webtoon/list?titleId=732403,https://shared-comic.pstatic.net/thumb/webtoon/732403/thumbnail/thumbnail_IMAG10_4ab93fd4-7726-40d9-a55c-9ca034f657a8.jpg,김용키,"<타인은 지옥이다> 특별외전 - 연쇄살묘사건고벤저스, 재등장! 종우가 오기 전 일어난 참혹한 사건의 전말은?!","스토리, 스릴러",15세 이용가
707671,소유,https://comic.naver.com/webtoon/list?titleId=707671,https://shared-comic.pstatic.net/thumb/webtoon/707671/thumbnail/thumbnail_IMAG10_20190617_migrated.jpg,한(恨),"욕망, 결핍, 집착, 그리고...사랑을 향한 파국 스릴러.","스토리, 드라마",18세 이용가
626939,둥굴레차!,https://comic.naver.com/webtoon/list?titleId=626939,https://shared-comic.pstatic.net/thumb/webtoon/626939/thumbnail/thumbnail_IMAG10_821c4cf8-e1a4-47ec-be73-ee6163307441.jpg,기라3,"청룡, 주작, 백호, 현무. 사신의 증표를 가지고 태어난 네 무술소년들의 수련기 2013 대학만화 최강자전 2위 수상작!","스토리, 판타지",전체연령가
697537,허니허니 웨딩,https://comic.naver.com/webtoon/list?titleId=697537,https://shared-comic.pstatic.net/thumb/webtoon/697537/thumbnail/thumbnail_IMAG10_b3568141-bbd3-4bd2-85fd-7996263ad332.jpg,문나영,어느 날 예비고3 신해수에게 들이닥친 결혼?! 상대는 독사 최혁준 쌤?띠동갑 커플 해수와 혁준의 서툴지만 달달한 선결혼 후연애 러브 스토리.,"스토리, 로맨스",전체연령가
717059,12차원 소년들,https://comic.naver.com/webtoon/list?titleId=717059,https://shared-comic.pstatic.net/thumb/webtoon/717059/thumbnail/thumbnail_IMAG10_38805445-b276-49e4-8295-25d5786b9386.jpg,컷부,소무하보다 더 강해진 녀석들이 돌아왔다. 차원을 넘나드는 소년들의 다양한 이야기,"옴니버스, 개그",전체연령가
651617,연애의 정령,https://comic.naver.com/webtoon/list?titleId=651617,https://shared-comic.pstatic.net/thumb/webtoon/651617/thumbnail/thumbnail_IMAG10_6e112c5d-a48f-4eca-9e0f-b8f8fb048346.jpg,김호드,"남중·남고·공대·군대의 길을 걷는 자, 문오중. 그에게 뜬금없이 연애의 정령이 파견되는데...","스토리, 개그",15세 이용가
723362,몽연,https://comic.naver.com/webtoon/list?titleId=723362,https://shared-comic.pstatic.net/thumb/webtoon/723362/thumbnail/thumbnail_IMAG10_8888e85e-90b1-4d33-be78-c22ae25a818a.jpg,김종진,꿈 속에서 만나는 첫사랑. 아내가... 날 의심한다.,"스토리, 드라마",15세 이용가
719277,허니버니,https://comic.naver.com/webtoon/list?titleId=719277,https://shared-comic.pstatic.net/thumb/webtoon/719277/thumbnail/thumbnail_IMAG10_ec6a12ad-271b-415a-a66d-5fab92c55b0a.jpg,소금,토끼가 남자로 보이기 시작했다.,"스토리, 로맨스",전체연령가
723758,하늘쌤은 피곤해,https://comic.naver.com/webtoon/list?titleId=723758,https://shared-comic.pstatic.net/thumb/webtoon/723758/thumbnail/thumbnail_IMAG10_48f137ac-ddd7-4f6b-881e-7a6eff24dc39.jpg,hemo,'나더러 아이들을 가르치라고?!'평범한 선생님의 평범하지 않은 이세계 평화 수업!,"스토리, 판타지",전체연령가
665170,귀도호가록,https://comic.naver.com/webtoon/list?titleId=665170,https://shared-comic.pstatic.net/thumb/webtoon/665170/thumbnail/title_thumbnail_20151016184500_t83x90.jpg,이수민,조선의 밤을 떠도는 귀암행어사와새끼 구미호 미선의 험난한 여정!,"스토리, 판타지",12세 이용가
651664,밥 먹고 갈래요?,https://comic.naver.com/webtoon/list?titleId=651664,https://shared-comic.pstatic.net/thumb/webtoon/651664/thumbnail/title_thumbnail_20150326153630_t83x90.jpg,오묘,이리 뛰고 저리 뛰고 깨지고 구르고. 지칠대로 지친 주중을 보내고 나면 찾아오는 주말 힐링 타임. 오묘 작가의 컷툰 신작!,"에피소드, 감성",전체연령가
703855,창궐,https://comic.naver.com/webtoon/list?titleId=703855,https://shared-comic.pstatic.net/thumb/webtoon/703855/thumbnail/thumbnail_IMAG10_457d3f68-c245-4dcc-8142-846525319b6c.jpg,황조윤 / 윤군,역병이 창궐했다.야귀에게서 조선을 구하라!,"스토리, 판타지",15세 이용가
721915,조선팔도 최강아이돌,https://comic.naver.com/webtoon/list?titleId=721915,https://shared-comic.pstatic.net/thumb/webtoon/721915/thumbnail/thumbnail_IMAG10_fb5f7a2c-cfcd-4ade-b036-c35270e73669.jpg,햄쥐주먹,조선의 최강 아이돌이 되기 위한전국 꽃미남 연습생들의 냉혹한 서바이벌!,"스토리, 로맨스",전체연령가
694805,하나의 하루,https://comic.naver.com/webtoon/list?titleId=694805,https://shared-comic.pstatic.net/thumb/webtoon/694805/thumbnail/thumbnail_IMAG10_8859cee3-a70b-45ff-b047-04a8be9d2c46.jpg,석우,인간소녀를 향한 늑대인간의 사랑,"스토리, 로맨스",12세 이용가
721456,클로즈업,https://comic.naver.com/webtoon/list?titleId=721456,https://shared-comic.pstatic.net/thumb/webtoon/721456/thumbnail/thumbnail_IMAG10_48b9f1e5-94f7-4b8e-b77f-77f22cb2ff8d.jpg,현재권 / 우박,※본 작품은 시리즈 오리지널 작품으로 네이버웹툰에서 듀얼연재됩니다.※이혼 후 모든 일이 꼬이기만 하는 문화센터 사진강사 강민주와 이혼 후 모든 일이 잘 풀리는 돌싱남 사진작가 우민욱. 그리고 방황하는 민주의 앞에 나타난 영화 촬영감독 하동현. 세 개의 렌즈 너머로 펼쳐지는 세 사람의 로맨스.,"스토리, 드라마",전체연령가
698469,언원티드,https://comic.naver.com/webtoon/list?titleId=698469,https://shared-comic.pstatic.net/thumb/webtoon/698469/thumbnail/thumbnail_IMAG10_890975d8-f226-4e26-87b2-a002af9c9ebf.jpg,둠스,전 세계 재벌 1위 강동구찐따였던 고등학생 때로 돌아가다,"스토리, 드라마",전체연령가
718018,[드라마원작] 알고있지만,https://comic.naver.com/webtoon/list?titleId=718018,https://shared-comic.pstatic.net/thumb/webtoon/718018/thumbnail/thumbnail_IMAG10_2c6b9deb-a872-42e3-bf6f-467466becb68.jpg,정서,"""넌 내가 나비라는걸 알고 있잖아.""알면서도 빠지고 싶은 사랑<투명한 동거> 정서 작가의 신작","스토리, 로맨스",15세 이용가
703635,오직 나의 주인님,https://comic.naver.com/webtoon/list?titleId=703635,https://shared-comic.pstatic.net/thumb/webtoon/703635/thumbnail/thumbnail_IMAG10_7a8264f9-065a-4238-8fd4-c69dd45bf50d.jpg,상수,"인간이 된 강아지. 11년 전, 자신을 키워줬던 주인님을 만나다?","스토리, 로맨스",12세 이용가
720116,데우스 엑스 마키나,https://comic.naver.com/webtoon/list?titleId=720116,https://shared-comic.pstatic.net/thumb/webtoon/720116/thumbnail/thumbnail_IMAG10_9dfef697-7317-42fd-ac37-ca4e47dbe9b7.jpg,꼬마비,신은 어디에나 있다,"에피소드, 드라마",12세 이용가
723862,한국만화 또 다른 시선,https://comic.naver.com/webtoon/list?titleId=723862,https://shared-comic.pstatic.net/thumb/webtoon/723862/thumbnail/thumbnail_IMAG10_c4c49e67-5565-4e1c-b2ca-e69958aa7a25.jpg,웹툰작가,또 다른 만화를 제안하다인디 웹툰 단편집,"에피소드, 일상",전체연령가
708453,고교생을 환불해 주세요,https://comic.naver.com/webtoon/list?titleId=708453,https://shared-comic.pstatic.net/thumb/webtoon/708453/thumbnail/thumbnail_IMAG10_89ab2f1f-0da6-42d2-9cd3-aea10e027b15.jpg,Croissant,저승로맨스판타지 학원물이 온다!,"스토리, 드라마",12세 이용가
697533,미시령,https://comic.naver.com/webtoon/list?titleId=697533,https://shared-comic.pstatic.net/thumb/webtoon/697533/thumbnail/thumbnail_IMAG10_d8ba91a4-6234-4699-a44e-34d03b5c5429.jpg,모코넛,"지옥이 되어버린 고개, 미시령. 활을 들어, 이 고개에서 살아남아라.","스토리, 스릴러",15세 이용가
697656,조의 영역,https://comic.naver.com/webtoon/list?titleId=697656,https://shared-comic.pstatic.net/thumb/webtoon/697656/thumbnail/thumbnail_IMAG10_7d08e994-e6e9-437f-9001-e3cd28892a8a.jpg,조석,물에 살던 녀석들의 모습이 상식을 벗어나기 시작했다.'마음의 소리' 조석의 재난 스릴러,"스토리, 스릴러",12세 이용가
713294,왕으로 살다,https://comic.naver.com/webtoon/list?titleId=713294,https://shared-comic.pstatic.net/thumb/webtoon/713294/thumbnail/thumbnail_IMAG10_5d620522-1f91-4336-8566-a6a87dd44733.jpg,네스티캣,살해당한 쌍둥이 오빠를 대신해 왕의 자리에 오른 화현의 운명은?,"스토리, 시대극",12세 이용가
721458,파리의 우리동네,https://comic.naver.com/webtoon/list?titleId=721458,https://shared-comic.pstatic.net/thumb/webtoon/721458/thumbnail/thumbnail_IMAG10_9bb84f96-8119-40d2-a2ce-f752ce6ec860.jpg,이재이,냉전 중인 줄로만 알았던 남친의 결혼소식을 듣고 충격을 받은 주영. 무너져버린 삶 속에서 망가져 가는 자신을 추스르기 위해 무작정 떠난 파리에서 그녀가 만난 것은…?※본 작품은 시리즈 오리지널 작품으로 네이버웹툰에서 듀얼연재됩니다.※,"스토리, 드라마",전체연령가
642700,공복의 저녁식사,https://comic.naver.com/webtoon/list?titleId=642700,https://shared-comic.pstatic.net/thumb/webtoon/642700/thumbnail/title_thumbnail_20141219235553_t83x90.jpg,김계란,세상에는 왜 이렇게 맛있는 게 많을까만두와의 저녁식사를 통한 식탐소녀 복희의 좌충우돌 성장기,"스토리, 드라마",전체연령가
682637,놓지마 정신줄 시즌2,https://comic.naver.com/webtoon/list?titleId=682637,https://shared-comic.pstatic.net/thumb/webtoon/682637/thumbnail/title_thumbnail_20160729190602_t83x90.jpg,신태훈 / 나승훈,"정신, 정주리 남매와 독특한 주변 인물들의정신줄 놓게 만드는 다양한 에피소드들!본격 유체이탈 예방 프로젝트 '놓지마 정신줄'을 이제 컷툰으로 만나보세요","에피소드, 개그",전체연령가
723007,알파,https://comic.naver.com/webtoon/list?titleId=723007,https://shared-comic.pstatic.net/thumb/webtoon/723007/thumbnail/thumbnail_IMAG10_5d63997b-fa19-493d-883f-40cc619dbd63.jpg,부겸,감정을 느끼지 못하는 에이전트 알파그에게 주어진 비밀임무,"스토리, 판타지",12세 이용가
721920,나는 남 너는 녀,https://comic.naver.com/webtoon/list?titleId=721920,https://shared-comic.pstatic.net/thumb/webtoon/721920/thumbnail/thumbnail_IMAG10_e3cc0544-d1e4-4447-930c-393aea042228.jpg,녹밤,"눈을 떠보니 너와 나의 성별이 바뀌었다?! 지금까지와는 다른 삶을 살게 될 주인공들과, 지금까지의 삶에 너무 익숙해져 있던 주인공 친구들의 다사다난한 학교생활!","스토리, 개그",전체연령가
703851,꼬리,https://comic.naver.com/webtoon/list?titleId=703851,https://shared-comic.pstatic.net/thumb/webtoon/703851/thumbnail/thumbnail_IMAG10_20190617_migrated.jpg,공현곤,정해진 운명의 세쌍둥이.'나는 살인마의 도플갱어다.',"스토리, 스릴러",18세 이용가
699658,오늘도 사랑스럽개,https://comic.naver.com/webtoon/list?titleId=699658,https://shared-comic.pstatic.net/thumb/webtoon/699658/thumbnail/thumbnail_IMAG10_7a3fecc7-6bcf-4fcd-b1cb-101e8b480480.jpg,이혜,새벽마다 개로 변하는 저주를 풀고 싶은 여자와개가 무서운 남자의 밀고 당기는 로맨스!,"스토리, 로맨스",12세 이용가
668101,결계녀,https://comic.naver.com/webtoon/list?titleId=668101,https://shared-comic.pstatic.net/thumb/webtoon/668101/thumbnail/title_thumbnail_20151203204442_t83x90.jpg,김태경,"결계가 된 소녀, 소년을 지키다! 본격 미소녀 군단과 함께하는 셔틀남 탈출기!","스토리, 로맨스",15세 이용가
703836,파도를 찾아라!,https://comic.naver.com/webtoon/list?titleId=703836,https://shared-comic.pstatic.net/thumb/webtoon/703836/thumbnail/thumbnail_IMAG10_0b455b43-e9f1-463c-9245-f95df0b37572.jpg,김정현,시골 소년 '파도'의 국가대표 수영 선수를 향한 청춘 성장기.,"스토리, 스포츠",전체연령가
722725,사라지다,https://comic.naver.com/webtoon/list?titleId=722725,https://shared-comic.pstatic.net/thumb/webtoon/722725/thumbnail/thumbnail_IMAG10_9faa421f-1fe9-434a-a0fa-7fdbce6305f8.jpg,김선우,어느 날 갑자기 투명인간이 되어버린 썸녀와의 동거,"스토리, 로맨스",전체연령가
684435,구구까까,https://comic.naver.com/webtoon/list?titleId=684435,https://shared-comic.pstatic.net/thumb/webtoon/684435/thumbnail/title_thumbnail_20160820210349_t83x90.jpg,혜니,원시시대로 넘어간 청담 핫걸 이나의부족 생활 적응기,"스토리, 개그",전체연령가
703853,수학 잘하는 법,https://comic.naver.com/webtoon/list?titleId=703853,https://shared-comic.pstatic.net/thumb/webtoon/703853/thumbnail/thumbnail_IMAG10_4ea9e23e-05a3-4c6c-a54e-9e6bbe516163.jpg,하비영,그와 그녀의 수학 잘하는 법2017 <청춘로맨스 대전> 우수상 수상작,"스토리, 로맨스",전체연령가
722382,화양연화 Pt.0 ＜SAVE ME＞,https://comic.naver.com/webtoon/list?titleId=722382,https://shared-comic.pstatic.net/thumb/webtoon/722382/thumbnail/thumbnail_IMAG10_498d87ee-b9ab-470f-b423-f951376d2b7b.jpg,Big Hit Ent. / LICO,"“시간을 돌릴 수 있다면, 정말 그렇게 해서 모든 잘못과 실수를 바로잡을 수 있다면,예전처럼 다 같이 행복해질 수만 있다면…. 뭐든지 할 수 있을 텐데.”운명의 굴레로 얽힌 일곱 소년. 시리도록 애틋한 그들의 화양연화.","스토리, 드라마",전체연령가
714293,캉타우,https://comic.naver.com/webtoon/list?titleId=714293,https://shared-comic.pstatic.net/thumb/webtoon/714293/thumbnail/thumbnail_IMAG10_1210bb0a-ad1f-4d31-a135-a000eea355c1.jpg,신형욱 / 양경일,외계인들의 전쟁에 휘말린 소년.부산에서 펼쳐지는 거대로봇액션!,"스토리, 판타지",15세 이용가
720716,에이틴,https://comic.naver.com/webtoon/list?titleId=720716,https://shared-comic.pstatic.net/thumb/webtoon/720716/thumbnail/thumbnail_IMAG10_e5814585-5a53-4cdf-b7be-5a5680462c28.jpg,Playlist / LICO,"화제의 웹드라마 '에이틴', 사랑스런 캐릭터들을 웹툰으로 만난다.하나도 평범하지 않은 열여덟 이야기.","스토리, 로맨스",전체연령가
679519,대학일기,https://comic.naver.com/webtoon/list?titleId=679519,https://shared-comic.pstatic.net/thumb/webtoon/679519/thumbnail/title_thumbnail_20160601180804_t83x90.jpg,자까,로망이 꽃피는 캠퍼스는 없다.극사실주의에 기반한 너무나 현실적인 우리의 대학일기,"에피소드, 개그",전체연령가
703847,35cm,https://comic.naver.com/webtoon/list?titleId=703847,https://shared-comic.pstatic.net/thumb/webtoon/703847/thumbnail/thumbnail_IMAG10_84e87edb-b292-4d7d-bd7e-c04f1f07de39.jpg,홍가,"키차이가 나는 소년,소녀가 만나 키워가는 청춘 로맨스 이야기","스토리, 로맨스",12세 이용가
698247,찬란하지 않아도 괜찮아,https://comic.naver.com/webtoon/list?titleId=698247,https://shared-comic.pstatic.net/thumb/webtoon/698247/thumbnail/thumbnail_IMAG10_6d49be66-2a6a-4665-8eae-d8f51b347a9c.jpg,까마중,"이름과는 달리 가난에 허덕이며 삭막하게 살아온 찬란. 대학 4학년, 폐부되기 직전의 연극부를 만나 주인공이 된다.","스토리, 드라마",전체연령가
578108,강변살다,https://comic.naver.com/webtoon/list?titleId=578108,https://shared-comic.pstatic.net/thumb/webtoon/578108/thumbnail/title_thumbnail_20140127223051_t83x90.jpg,박윤영,이강변이라는 이름의 그녀가 펼쳐가는 20대 청춘 로맨스,"스토리, 로맨스",12세 이용가
710390,비둘기가 물고 온 남자,https://comic.naver.com/webtoon/list?titleId=710390,https://shared-comic.pstatic.net/thumb/webtoon/710390/thumbnail/thumbnail_IMAG10_7c16a585-dd55-48a3-b382-4264b7da7dd2.jpg,김달님,"도서관 지박령 공시생 안지​혜 눈앞에 떨어진 비둘기, 세상 혼자 사는 잘난 뇌과학자 명석환을 물어오다!<운빨로맨스> 김달님 작가의 처치곤란 로맨스!","스토리, 드라마",전체연령가
668723,이상하고 아름다운,https://comic.naver.com/webtoon/list?titleId=668723,https://shared-comic.pstatic.net/thumb/webtoon/668723/thumbnail/thumbnail_IMAG10_7d4eefd4-c96e-4e85-acdb-c65dac816c46.jpg,허니비,"천년에 한번 태어나는 도깨비 신부의 비밀. 이계의 존재와 사랑에 빠진 소녀들의 마음의 행방은, 그리고 진짜 신부는 누구?","스토리, 로맨스",전체연령가
723365,2019 병영일기,https://comic.naver.com/webtoon/list?titleId=723365,https://shared-comic.pstatic.net/thumb/webtoon/723365/thumbnail/thumbnail_IMAG10_75a82f8b-9c54-46b7-bb99-0241de3bd5c4.jpg,웹툰작가,"웹툰 주인공 잠시 접고 군입대를 명 받았습니다!!기상 나팔이 울리는 아침부터, 지옥 점호의 저녁까지... 웹툰 주인공들의 군 생활 대방출!!","에피소드, 개그",전체연령가
703838,홍차리브레,https://comic.naver.com/webtoon/list?titleId=703838,https://shared-comic.pstatic.net/thumb/webtoon/703838/thumbnail/thumbnail_IMAG10_e473ae37-18af-44f6-83ee-a0d63e153cdb.jpg,꼬모소이,내 행복은 어디 있을까요?물음만 늘어가는 서른 살의 이야기,"에피소드, 감성",전체연령가
679570,귀각시,https://comic.naver.com/webtoon/list?titleId=679570,https://shared-comic.pstatic.net/thumb/webtoon/679570/thumbnail/title_thumbnail_20160617142441_t83x90.jpg,세정,어느날 귀신처럼 나타난 기신자신의 각시가 되겠냐는 알 수 없는 말을 하는데...갑자기 보이게된 귀신들은 은아를 잡아먹겠다며 달려들기 시작한다.,"스토리, 로맨스",12세 이용가
703631,방백남녀,https://comic.naver.com/webtoon/list?titleId=703631,https://shared-comic.pstatic.net/thumb/webtoon/703631/thumbnail/thumbnail_IMAG10_a08e8d07-ab88-4eaa-90e5-1085c606f4ee.jpg,고태호,모든 게 다른 두 남녀친구가 될 수 있을까?,"스토리, 드라마",전체연령가
711899,와장창창! 자취맨,https://comic.naver.com/webtoon/list?titleId=711899,https://shared-comic.pstatic.net/thumb/webtoon/711899/thumbnail/thumbnail_IMAG10_c071339d-044d-43dc-9232-b3625a35d733.jpg,폭타,자취인생의 리얼함을 보여준다!세 남자의 엉망진창 자취 이야기!!,"에피소드, 일상",전체연령가
622644,아메리카노 엑소더스,https://comic.naver.com/webtoon/list?titleId=622644,https://shared-comic.pstatic.net/thumb/webtoon/622644/thumbnail/title_thumbnail_20150127152059_t83x90.jpg,박지은,서울 한복판에 깜찍한 마법사 등장?!당신을 위한 이색 판타지!,"스토리, 판타지",전체연령가
710081,암흑도시,https://comic.naver.com/webtoon/list?titleId=710081,https://shared-comic.pstatic.net/thumb/webtoon/710081/thumbnail/thumbnail_IMAG10_da068076-1e25-4174-81db-1abd73769f0f.jpg,정뱅,암흑도시에서 살아가는우리네 소소한 이야기,"에피소드, 개그",12세 이용가
714839,병의 맛,https://comic.naver.com/webtoon/list?titleId=714839,https://shared-comic.pstatic.net/thumb/webtoon/714839/thumbnail/thumbnail_IMAG10_ab5de504-0445-42ca-bfb6-c4afe885a85a.jpg,하일권,학교가기 싫음. 친구 없음. 혼자밥 먹음.이런 나에게 무언가 생겨나기 시작했다.,"스토리, 드라마",12세 이용가
710752,혈투,https://comic.naver.com/webtoon/list?titleId=710752,https://shared-comic.pstatic.net/thumb/webtoon/710752/thumbnail/thumbnail_IMAG10_42d92808-f5e6-4f2d-a33b-9c8b56cc7b25.jpg,신진우 / 박수영,일제 강점기를 배경으로 펼쳐지는복수와 음모의 대서사시!,"스토리, 시대극",15세 이용가
705328,환상적인 소년,https://comic.naver.com/webtoon/list?titleId=705328,https://shared-comic.pstatic.net/thumb/webtoon/705328/thumbnail/thumbnail_IMAG10_bbe95df8-1860-41b5-b03b-12bd4bc2cf21.jpg,후은,평범한 소년과 환상적인 소녀의 위험한 동행 이야기.,"스토리, 판타지",전체연령가
721260,2D남친 별책부록,https://comic.naver.com/webtoon/list?titleId=721260,https://shared-comic.pstatic.net/thumb/webtoon/721260/thumbnail/thumbnail_IMAG10_3f6d448f-f47c-499c-a80e-20f172b1643a.jpg,웹툰작가,인기 로맨스 웹툰 남자주인공의 심쿵 컷 대방출!미공개 에피소드를 지금 만나보세요,"에피소드, 로맨스",전체연령가
